date,daily_deaths
2021-03-11,17.0
2021-03-12,145.0
2021-03-13,-196.0
2021-03-14,-81.0
2021-03-15,-1.0
2021-03-16,185.0
2021-03-17,-137.0
2021-03-18,20.0
2021-03-19,314.0
2021-03-20,-317.0
2021-03-21,-48.0
2021-03-22,-20.0
2021-03-23,117.0
2021-03-24,3.0
2021-03-25,6.0
2021-03-26,86.0
2021-03-27,-148.0
2021-03-28,-57.0
2021-03-29,-4.0
2021-03-30,186.0
2021-03-31,-113.0
2021-04-01,5.0
2021-04-02,19.0
2021-04-03,26.0
2021-04-04,-148.0
2021-04-05,33.0
2021-04-06,158.0
2021-04-07,-101.0
2021-04-08,84.0
2021-04-09,10.0
2021-04-10,-68.0
2021-04-11,-93.0
2021-04-12,4.0
2021-04-13,245.0
2021-04-14,-133.0
2021-04-15,38.0
2021-04-16,3.0
2021-04-17,-61.0
2021-04-18,-57.0
2021-04-19,34.0
2021-04-20,96.0
2021-04-21,-85.0
2021-04-22,69.0
2021-04-23,4.0
2021-04-24,32.0
2021-04-25,-195.0
2021-04-26,32.0
2021-04-27,221.0
2021-04-28,-108.0
2021-04-29,41.0
2021-04-30,19.0
2021-05-01,-16.0
2021-05-02,-170.0
2021-05-03,21.0
2021-05-04,235.0
2021-05-05,-162.0
2021-05-06,82.0
2021-05-07,-5.0
2021-05-08,-33.0
2021-05-09,-139.0
2021-05-10,0.0
2021-05-11,152.0
2021-05-12,-74.0
2021-05-13,78.0
2021-05-14,12.0
2021-05-15,-48.0
2021-05-16,-125.0
2021-05-17,-9.0
2021-05-18,344.0
2021-05-19,-223.0
2021-05-20,11.0
2021-05-21,59.0
2021-05-22,-82.0
2021-05-23,-117.0
2021-05-24,8.0
2021-05-25,170.0
2021-05-26,-101.0
2021-05-27,88.0
2021-05-28,146.0
2021-05-29,-221.0
2021-05-30,-88.0
2021-05-31,36.0
2021-06-01,-14.0
2021-06-02,122.0
2021-06-03,-11.0
2021-06-04,6.0
2021-06-05,-17.0
2021-06-06,-110.0
2021-06-07,21.0
2021-06-08,107.0
2021-06-09,-79.0
2021-06-10,12.0
2021-06-11,35.0
2021-06-12,-26.0
2021-06-13,-92.0
2021-06-14,23.0
2021-06-15,65.0
2021-06-16,-34.0
2021-06-17,-13.0
2021-06-18,18.0
2021-06-19,-34.0
2021-06-20,-38.0
2021-06-21,83.0
2021-06-22,7.0
2021-06-23,-47.0
2021-06-24,30.0
2021-06-25,48.0
2021-06-26,-116.0
2021-06-27,-10.0
2021-06-28,59.0
2021-06-29,65.0
2021-06-30,-89.0
2021-07-01,13.0
2021-07-02,25.0
2021-07-03,-61.0
2021-07-04,-17.0
2021-07-05,8.0
2021-07-06,74.0
2021-07-07,0.0
2021-07-08,-34.0
2021-07-09,58.0
2021-07-10,-100.0
2021-07-11,-7.0
2021-07-12,52.0
2021-07-13,97.0
2021-07-14,-86.0
2021-07-15,-38.0
2021-07-16,64.0
2021-07-17,-80.0
2021-07-18,-9.0
2021-07-19,53.0
2021-07-20,35.0
2021-07-21,-34.0
2021-07-22,-23.0
2021-07-23,78.0
2021-07-24,-99.0
2021-07-25,-10.0
2021-07-26,38.0
2021-07-27,92.0
2021-07-28,-45.0
2021-07-29,-43.0
2021-07-30,26.0
2021-07-31,-52.0
2021-08-01,-13.0
2021-08-02,44.0
2021-08-03,136.0
2021-08-04,-75.0
2021-08-05,-47.0
2021-08-06,43.0
2021-08-07,-95.0
2021-08-08,-8.0
2021-08-09,89.0
2021-08-10,115.0
2021-08-11,-67.0
2021-08-12,-64.0
2021-08-13,74.0
2021-08-14,-130.0
2021-08-15,-17.0
2021-08-16,84.0
2021-08-17,136.0
2021-08-18,-62.0
2021-08-19,-97.0
2021-08-20,197.0
2021-08-21,-236.0
2021-08-22,-20.0
2021-08-23,117.0
2021-08-24,201.0
2021-08-25,-90.0
2021-08-26,-109.0
2021-08-27,127.0
2021-08-28,-236.0
2021-08-29,-8.0
2021-08-30,157.0
2021-08-31,173.0
2021-09-01,-63.0
2021-09-02,-147.0
2021-09-03,161.0
2021-09-04,-281.0
2021-09-05,5.0
2021-09-06,7.0
2021-09-07,260.0
2021-09-08,187.0
2021-09-09,-309.0
2021-09-10,255.0
2021-09-11,-394.0
2021-09-12,-13.0
2021-09-13,262.0
2021-09-14,135.0
2021-09-15,-30.0
2021-09-16,-215.0
2021-09-17,345.0
2021-09-18,-484.0
2021-09-19,-15.0
2021-09-20,294.0
2021-09-21,178.0
2021-09-22,-102.0
2021-09-23,-208.0
2021-09-24,350.0
2021-09-25,-489.0
2021-09-26,-21.0
2021-09-27,310.0
2021-09-28,294.0
2021-09-29,-191.0
2021-09-30,-275.0
2021-10-01,431.0
2021-10-02,-554.0
2021-10-03,-14.0
2021-10-04,294.0
2021-10-05,188.0
2021-10-06,-20.0
2021-10-07,-311.0
2021-10-08,389.0
2021-10-09,-523.0
2021-10-10,-20.0
2021-10-11,221.0
2021-10-12,192.0
2021-10-13,60.0
2021-10-14,-227.0
2021-10-15,306.0
2021-10-16,-535.0
2021-10-17,5.0
2021-10-18,209.0
2021-10-19,381.0
2021-10-20,-147.0
2021-10-21,-331.0
2021-10-22,507.0
2021-10-23,-634.0
2021-10-24,-8.0
2021-10-25,268.0
2021-10-26,171.0
2021-10-27,133.0
2021-10-28,-406.0
2021-10-29,506.0
2021-10-30,-639.0
2021-10-31,-30.0
2021-11-01,250.0
2021-11-02,270.0
2021-11-03,-40.0
2021-11-04,-357.0
2021-11-05,477.0
